x,y,t
2.910173142986858252e+00,-7.151824837418083725e-01,4.439961160581861854e+00
1.000191262732213149e+00,-1.995076136075026874e+00,4.377218199350602745e+00
4.286429546910847321e+00,1.074299698993802288e+00,3.757845995776553316e+00
6.639695275607270908e+00,1.555016777621025525e-01,6.928077629507299662e+00
4.752805308690080111e+00,-1.346839982004305103e+00,7.461228597689448794e-01
4.160119993082082246e+00,-1.937625129328900631e+00,1.807847664806415899e+00
7.939149186494584676e+00,8.511178708140185734e-01,1.153352676928368181e+00
7.829733329025786226e+00,1.898868514076367031e+00,6.249663006901073459e+00
7.006590199963804722e+00,9.578600383089455050e-01,4.841872713239121495e+00
5.305443773056349954e+00,1.302967321079099516e+00,6.804420165442760293e+00
5.370699186776786149e+00,-4.893744824596413245e-01,4.320125991792272302e+00
1.340118212523879526e+00,-4.391872245376200468e-01,4.864924029322194698e+00
7.120892259077946207e+00,2.566733760544264165e-01,4.282822927990761031e+00
2.895217069623910788e+00,9.637222743468956132e-01,6.602244941323159644e+00
4.471885264226434842e+00,-9.845256690901882379e-01,5.439464211839560193e+00
7.375940427789399401e+00,-1.587501561981536025e+00,4.755983747624275004e+00
1.121386211848896863e+00,8.855983958662552169e-01,4.102959149054465016e+00
5.673323929742601912e+00,-5.460829054983751263e-01,4.226743262657555178e+00
3.838690654823545323e+00,-1.029277312180116422e+00,6.106715595773324345e-01
1.132243938699085017e+00,1.302247662126677419e+00,4.064577776956716626e+00
7.771436575487498999e+00,-6.338961425520022175e-01,1.179114826309146657e-02
3.821684953743195834e+00,6.500157480018029510e-01,4.630250021854263487e+00
6.010732145450592867e+00,-1.137914100778129711e+00,6.103292089948133103e+00
2.290109861151806925e+00,1.097150976355687035e+00,5.925640194524103066e+00
7.771235141675381541e+00,-1.833702031062196980e+00,6.626454272963983705e+00
4.791942758705740601e+00,1.591989418507135046e+00,4.263440521356037571e+00
5.879593663933103898e+00,-1.349211540801932507e+00,1.283649951449416626e+00
5.071233462115120716e+00,1.704531384675964656e+00,1.836668184984271424e+00
4.316902486483519930e+00,5.759206030273347210e-01,2.006744172286546224e+00
3.645606564601417521e+00,-8.019066659012774601e-01,2.871926867953146889e+00
2.421147171966161693e+00,1.583060836722095299e+00,7.494119098919382882e-02
2.311400724161434272e+00,4.119863391692408783e-01,8.988840080246092157e-01
5.028092126569774223e+00,1.267827416396249962e+00,5.831130635359067504e+00
3.706333294049023674e+00,-1.505197385111545216e-01,4.818249467610856485e+00
6.913938712070144099e+00,5.602156788351426719e-01,1.635517605122341012e+00
3.706415474191520065e+00,1.967082812376910184e+00,2.085536819769954864e+00
4.784940253866155402e+00,8.770107284153700888e-01,1.975974412223862942e+00
1.977673711566249493e+00,1.370578810254578617e+00,2.566688400002620885e+00
4.309339510069372992e+00,-1.482513806603335649e+00,5.612574990311133050e+00
5.531772908975597147e+00,1.747555302852712877e+00,4.371309083668934115e+00
7.056372590328248151e+00,7.468316550684410693e-01,6.721435688442354284e+00
3.685858960447146337e+00,-4.693016055678866927e-01,6.389639107299537990e+00
4.067879222075989176e+00,-1.456233687827714451e+00,1.117539641620231006e+00
5.830779569365021509e+00,1.933925448366008659e+00,1.588747343039483173e+00
2.006107401901873644e+00,8.078288205876695827e-01,3.105987457940808660e+00
5.148641622186843847e+00,-1.720427011795335304e+00,6.777057538154513061e+00
5.693103154503559971e+00,-1.711006701208352965e+00,3.120206105729016688e+00
1.911326512773001918e+00,-1.975203896952328453e+00,6.498363920542801431e+00
1.481958965677631079e+00,1.117218206555246063e+00,4.378228673136860927e+00
2.150434503037522038e+00,-1.059922403743423835e+00,1.191248055149431551e+00
7.090974037141535291e+00,1.347270995009310024e+00,6.636570446607510831e+00
6.697483116992902552e+00,-1.211930506574385724e-01,5.647867423591052649e+00
5.229800011118015846e+00,-1.611594086984085017e-01,4.515779503432906239e+00
2.449381771542671782e+00,-1.337926807730719148e+00,6.964018495261887765e+00
1.909416285595348040e+00,1.861305591757175915e+00,4.580994693308290344e+00
7.501591306970574635e+00,-1.697884478463479230e+00,4.036719142629710433e+00
1.712528997836006539e+00,-1.379724589348509944e+00,1.996954790539556157e+00
2.966089514763496471e+00,-4.631915383927291963e-01,4.412760694975343956e-01
1.685835117058796406e+00,-1.224025776961124468e+00,4.763018549003969149e+00
1.378841067552900368e+00,-1.526528219299101874e+00,5.896078185136444105e-02
5.702471981101002285e+00,-1.448089167115877984e+00,5.324448427509647530e+00
2.334638279307880371e+00,1.881823531685968831e-01,9.709125197509268501e-01
6.228641322749227882e+00,1.139301127617552645e+00,5.320415887748848327e-01
1.915340912008386853e+00,-1.324834028383591544e+00,1.469861281534955211e+00
6.993157419209095060e+00,1.110127059371957436e+00,6.114923939277227660e+00
3.293639342615874543e+00,1.494702738673923559e+00,2.773126407167173291e+00
1.440397991775526521e+00,1.144798558719633430e+00,2.842246974437322216e+00
7.227833405662398292e+00,-9.643513756954118499e-01,1.311214993835199127e+00
5.187202626710629261e+00,8.477651605989651173e-01,2.473109687679918789e+00
3.002910436425824336e+00,-6.775201553237129026e-01,4.552593463802291573e+00
2.079690371376429425e+00,1.693861680704664252e+00,5.230024111364706130e+00
2.498096343855783275e+00,-1.865285713487556229e+00,1.441098186623603894e+00
5.767392793699885445e+00,4.681477280691979104e-01,5.799812894791943840e+00
4.406096351917083709e+00,-1.075343926155903684e+00,1.903226627759460055e-01
7.308581374542448827e+00,1.987464214265601381e+00,2.978908719812972894e+00
7.083933160673023366e+00,8.739131756640241555e-01,4.206266600867741623e+00
5.260596157969084530e+00,1.014792852649798238e+00,3.226404520729156733e+00
1.739451801615603088e+00,1.587334469123693470e+00,3.628609898256254240e+00
4.607524442005441756e+00,-1.610413929658579768e+00,6.425965013886671962e+00
2.334380653937420114e+00,-9.202337158081563828e-02,1.283303889548175203e+00
2.059947859561416461e+00,1.252014244943864263e-01,2.791319641852979760e+00
3.255425224261026873e+00,1.368101848957885558e-01,5.824566909681139215e-01
3.952401040744536687e+00,-7.578681300923038044e-01,5.195204379322332144e+00
2.770442748510718367e+00,-1.699285660597884107e+00,5.835060319606364843e+00
5.893049104400500227e+00,-2.456900996907753765e-01,5.241146492058566864e+00
4.805582881630835246e+00,4.103141161084713495e-01,1.560628614318063434e+00
2.558578856030667925e+00,-1.361865563372608445e+00,1.073832485421455818e+00
3.684140856908903139e+00,-5.395746024715921685e-01,7.550150217497459959e-01
1.840493835087874785e+00,-1.276899809875732483e+00,4.088561136942921337e+00
5.371490586721714422e+00,-5.751222293138997799e-01,2.869830360758741428e+00
4.626133474310728744e+00,1.023796506063443079e+00,6.108537563927181058e-01
3.647724240262343098e+00,1.856147704936987886e+00,3.660247608632015925e+00
5.915396253448472308e+00,3.002435166477068762e-02,6.871118205400742696e+00
4.207348353513861383e+00,1.874735917013102604e+00,3.597365928469611784e+00
6.516099347002823450e+00,-1.586578762537271814e+00,6.637253498935479223e-01
2.986388351895580495e+00,1.666254851180077878e-01,2.202492589115168986e+00
2.971031326352254975e+00,1.841439803782652707e+00,5.770199234871611793e+00
4.373135193301457058e+00,1.216372833249057095e+00,1.256584074862021172e+00
4.207415259973813271e+00,1.806963353691899421e-01,2.269013082543143600e+00
6.919993613197963356e+00,-5.228508593836656004e-02,1.185546552295339229e+00
5.911067440223272129e+00,1.537794970256509686e+00,6.959488914680862059e+00
6.273257878419180145e+00,-3.118941498402580947e-01,1.863172242300219938e+00
5.027020282909931304e+00,-9.296414249547524378e-03,5.031214131657377742e-01
4.213045478468913529e+00,6.848807644510079840e-01,6.295618696024996019e+00
5.859448114835387855e+00,-4.785175129272132288e-01,5.748865878358593307e+00
5.698109410692628884e+00,1.775782455204574006e+00,5.139458192207297493e+00
3.680057944466399444e+00,9.347376921954531070e-01,3.814386331235708916e+00
1.896803149833431013e+00,1.138462307160857723e+00,2.068848357386005254e+00
2.998210205238567738e+00,-1.502774285874220794e+00,5.770581404773412082e+00
7.060391958297730142e+00,5.336061754139742597e-01,5.512857553408843092e-01
3.302411667510297910e+00,-1.775521034983751356e-01,2.948681442866005309e+00
7.373698324583365604e+00,-1.703898396810181737e+00,6.469845631337761915e+00
1.210609630854301066e+00,1.256957852137325915e+00,2.454680274040696109e+00
1.736241506503107157e+00,-7.422158517190968752e-01,1.799740780806019957e+00
1.219312933971683721e+00,-7.927028609659587666e-01,1.338436537268979043e+00
7.856704852255804283e+00,6.624805511413756065e-01,1.382414983641440998e+00
1.277740721504111443e+00,-1.763931566736454126e+00,4.702543576347935073e+00
5.381544650291647081e+00,3.844245059490258853e-02,1.797025544557752763e+00
7.178026197054883539e+00,-1.336127273734823540e+00,1.989347767372324771e+00
1.183437182995141779e+00,2.509784533125594130e-01,4.296650415718483274e+00
3.779605286989491386e+00,-1.196156826289155095e+00,4.156292302687011331e-01
5.592208117762896613e+00,-1.762092529540538521e+00,5.824044002429974221e+00
7.023741321918711478e+00,8.997952763784886621e-01,5.739969871901822174e+00
4.423736590394721446e+00,4.385957261313118138e-01,3.277905448537706157e+00
6.981265404465845315e+00,-7.586511413843681773e-01,2.972583369343535065e+00
5.943204798405933076e+00,6.182387369290864854e-02,3.928538329315165445e-01
3.353661695183102864e+00,-1.584435477876527276e+00,5.726552670428487701e+00
7.321442610375687110e+00,-1.621451832453693509e+00,2.194882323967786153e+00
6.041304035953076301e+00,-5.576380987394231603e-01,6.998722938533983751e+00
7.484579748351476880e+00,7.008897508767746309e-01,3.741511180847944207e+00
6.853360819145202676e+00,1.296642712839739531e-01,9.470242438624107972e-01
3.232109276509411711e+00,1.011266288395051838e-01,6.736021952290936810e+00
5.057594703103985623e+00,-7.253718312455954553e-01,3.959907665011007438e+00
6.681340476309145515e+00,1.013986828336616686e+00,6.925065673203241623e+00
7.725248401173600676e+00,7.157224783056621575e-01,2.165665048934116932e+00
7.356448922063120399e+00,1.734048020061254913e+00,4.087887831035100561e+00
2.243253185655070148e+00,6.325925024289982268e-01,2.337088145246131177e-01
4.884572821415816613e+00,-1.534967749682108362e+00,4.965046835687115134e+00
2.580441588284158705e+00,-7.678515182597576150e-01,6.960878828102977423e+00
4.748386475834955434e+00,1.034283832728301267e+00,6.056652637104708248e+00
4.929779100464761754e+00,1.636677362435234429e+00,4.146278508925989037e+00
7.946585704172824727e+00,-1.805253430474788257e+00,3.567235603725869453e+00
3.932292188605466698e+00,-1.746870726990183087e+00,3.477968122675552554e+00
5.446611570500097699e+00,1.732014446222167603e+00,1.226431660492578457e+00
1.478540667464187219e+00,3.213075419261768317e-02,4.793376507211644544e+00
5.333801886909022905e+00,-1.457405477754662115e+00,3.324499851487904500e+00
6.785140142860862866e+00,5.124890132571962020e-01,3.651042116513370850e+00
1.716558106023857722e+00,1.588363141855410721e+00,2.169713887864147761e+00
1.819166605559173533e+00,-1.814950732038627113e+00,1.799764344180667219e+00
2.174665021799429887e+00,-1.026196343056901217e+00,3.461388550730430502e+00
2.621752148291494500e+00,1.498488575491127239e+00,5.548192131083260037e+00
2.898899539071174480e+00,5.013908703562650615e-01,6.564020960619759038e+00
5.917450426834687249e+00,1.227068003807695984e+00,6.841736386502555334e+00
1.762291199286531107e+00,1.107048604634059963e-01,5.145160335858600220e+00
4.256995433524497052e+00,-9.389656685577008055e-01,4.409300132674698780e+00
4.790646270083291469e+00,7.240320043248633652e-01,2.638413556265451820e+00
5.063116833044891685e+00,-1.253287775461246589e+00,8.686064948021500198e-01
3.569979596739549788e+00,8.270048055857235347e-01,5.953173893597932143e+00
5.063369126509360996e+00,-1.200621524195550460e+00,4.941507705548286111e+00
3.016665378151104804e+00,-1.602890403378543382e+00,6.630053029275979171e+00
7.298441657907945412e+00,9.567067173027332672e-01,4.743714723055403759e+00
6.753155504846196422e+00,1.766672400633025664e+00,1.818455487929055980e+00
7.273087621426159721e+00,-9.205238436415288383e-01,1.128534558390459797e+00
2.545358344249236016e+00,1.410662443293728696e+00,3.594038916195279043e-01
5.805714708053844930e+00,1.289743828038727891e+00,2.245995705343869275e+00
6.068415201692443972e+00,6.308182244326183685e-01,3.967077254891428595e+00
7.148862031575490050e+00,1.733145855523869461e+00,3.547311832316854652e+00
2.999916510755315624e+00,5.490545404731088652e-01,4.799905436744213105e+00
2.584463353743585934e+00,-8.124485253937416829e-01,3.437525139097526772e+00
4.307489605443498348e+00,1.874591089772059238e+00,6.766181773614435180e+00
4.718184093868318385e+00,-1.304410653935344833e+00,4.334837347000582319e+00
7.083767193339915558e+00,1.454465241240488371e+00,5.744349754972978062e+00
7.279606415524336072e+00,1.957042445612584558e-01,3.763561604366609359e+00
5.320784421611896242e+00,-1.125242635077850828e+00,4.436021482731388410e+00
2.762309774903644044e+00,-2.559620751610958145e-01,3.504575024668439287e-01
2.375064391818227705e+00,3.965367079857631261e-01,7.063033209185881622e-01
3.073822486270382459e+00,-2.045030847866029511e-01,6.069667070464474179e+00
3.712344231229734337e+00,-1.731882048188360557e+00,5.615274726038887110e+00
4.796841704822911723e+00,-1.277513717214089795e+00,3.522009549279033536e+00
7.872566181462908652e+00,-1.364318620934697801e+00,4.917985288014794953e+00
3.812525404735874979e+00,-5.020234446601992140e-01,1.131532608651802718e+00
2.028535112223442738e+00,-1.700155419743246021e+00,5.419148823261060954e+00
4.104352811799688361e+00,-4.015372695023944338e-01,6.238880212670432357e+00
5.996209707661076749e+00,1.865666070924272724e+00,5.982866024748899392e+00
7.145788294213980762e+00,-7.489170476376116881e-02,2.865463199496458557e+00
1.912986506305722312e+00,1.725903399849818776e+00,9.178774370721387577e-02
3.492808402111064581e+00,2.912171744019480535e-01,2.103523003231448030e+00
1.266171287283194058e+00,-1.773873036702874550e+00,1.820490355465559817e+00
4.116977455907786521e+00,-7.377518349379839080e-01,3.087896098934527878e+00
2.215922892626607243e+00,-1.895289794213908863e+00,6.970913057555022441e+00
6.518656090987586360e+00,1.313743966262128637e+00,6.320920691314595885e+00
1.738130415824981068e+00,-1.133917416891874197e-01,1.927500762290399905e+00
6.343145479652409158e+00,-1.584703281454722390e+00,2.874660481078897156e+00
7.206239451727890710e+00,7.300924365315708542e-02,4.012528772840698643e+00
2.639823522564604730e+00,1.047077427018043405e+00,5.052644754430898111e+00
6.763418793378678018e+00,-1.380290364861766594e+00,3.437809108315446061e+00
1.933069347622226264e+00,1.717223829276999236e+00,4.657642785337076319e+00
1.741571035008342871e+00,-4.217461289313098050e-01,2.371876552690447060e+00
3.582766789894655801e+00,6.792854138128761043e-01,6.730553800934360176e+00
4.233718555916222925e+00,1.643378518067595273e-01,4.422079252133838345e+00
6.885991998627526200e+00,1.576181120310911510e+00,5.020532401179047532e-01
3.315233075544774977e+00,-9.429076505892051152e-01,5.492389303526838518e+00
1.549204845531960473e+00,-1.764862798853051196e+00,5.548581181169738308e+00
7.003786073668712753e+00,-1.043689611979133680e+00,3.390186566928418355e+00
5.840221069266412712e+00,-7.132624028817695638e-01,2.678691681034943706e+00
5.360170157751607434e+00,-3.222303703208013737e-01,4.176705644722051858e+00
2.211319655103252124e+00,1.441281236255031573e+00,5.387994441386747546e+00
2.999123914311247585e+00,-9.882703076008270138e-01,4.842624897898243574e+00
6.783395700133805661e+00,3.766255929753823395e-01,2.815899956730987252e+00
7.988045965373514079e+00,-1.982684672910886015e-01,4.972040280475562568e+00
5.674914278511413279e+00,1.944490096936264845e+00,4.106618027774858959e+00
7.347085317248897240e+00,-5.382388712237133888e-01,4.253408936291404707e+00
3.411632026632856363e+00,1.907220911964405907e+00,9.576463712389596816e-01
5.409407305957564915e+00,-8.618863004388250815e-01,3.760038080814427808e+00
