x,y,t,u,v,p
5.454545454545454142e+00,1.346938775510203801e+00,1.000000000000000000e+00,7.348060706295590494e-01,-1.372681349081470575e-02,2.603402248382145207e-02
7.787878787878787179e+00,-2.857142857142858094e-01,2.700000000000000178e+00,8.685790413484335559e-01,4.404517539891764644e-01,-7.515043921712609432e-02
5.737373737373737015e+00,-2.857142857142858094e-01,4.700000000000000178e+00,6.119899384601521497e-01,2.789133727317398836e-01,-9.962925550891758852e-02
6.656565656565656575e+00,-5.306122448979593287e-01,6.300000000000000711e+00,7.500879833751600279e-01,3.542535439212045056e-01,-4.485674771173681769e-02
1.848484848484848397e+00,4.081632653061229021e-02,6.300000000000000711e+00,-1.324757481521929570e-01,5.281264001588934498e-01,-2.921443922452763298e-01
6.303030303030302761e+00,5.306122448979588846e-01,6.900000000000000355e+00,7.928231381076933371e-01,4.205342817692877544e-01,-5.075568457069592337e-02
2.909090909090909172e+00,1.346938775510203801e+00,6.000000000000000000e+00,1.103448171261428135e+00,-2.467423890261252195e-01,-9.254574532060760861e-02
2.555555555555555358e+00,-1.836734693877551061e+00,1.300000000000000044e+00,1.000202403202882229e+00,8.579635649697445188e-02,-3.135798803619424535e-02
3.616161616161615910e+00,-4.489795918367347483e-01,1.100000000000000089e+00,4.519995498780901566e-01,-2.479005654774095457e-01,-5.729150288528334078e-02
4.818181818181818343e+00,7.755102040816326259e-01,2.100000000000000089e+00,9.445428936873052628e-01,-3.887812676103911680e-01,-5.190115241962199588e-02
6.797979797979797567e+00,-1.224489795918368706e-01,4.299999999999999822e+00,8.305598017822024559e-01,-4.559484502474713818e-01,-7.181796185672822963e-02
2.131313131313131493e+00,2.000000000000000000e+00,3.900000000000000355e+00,1.044787707065046423e+00,-6.530476816524119488e-02,-5.431373327495048198e-02
5.949494949494948948e+00,1.836734693877550839e+00,1.000000000000000056e-01,1.025825557855186476e+00,1.817677484162141255e-01,2.266994055159202506e-02
8.000000000000000000e+00,-5.306122448979593287e-01,1.800000000000000044e+00,7.351541953984461752e-01,3.296046772684537163e-01,-4.564500578886555859e-02
4.252525252525252597e+00,4.489795918367343042e-01,5.100000000000000533e+00,5.234134553147621327e-01,1.681556813432417141e-01,-6.738189707067740453e-02
7.505050505050505194e+00,1.183673469387754640e+00,2.500000000000000000e+00,8.286127363592569184e-01,2.644890593489105379e-01,1.284685909564842101e-03
1.141414141414141437e+00,3.673469387755101678e-01,7.000000000000000000e+00,-1.233646120873248958e-01,-1.946146831457099824e-01,-2.798688289006979746e-01
2.272727272727272485e+00,-1.020408163265306145e+00,1.800000000000000044e+00,1.097263234370502438e+00,3.334036924083739195e-01,-1.667635951480200274e-01
6.020202020202019888e+00,-1.755102040816326481e+00,1.000000000000000000e+00,1.068351126028504128e+00,1.813250567364902976e-01,-9.309981764985784947e-03
1.707070707070707183e+00,-2.000000000000000000e+00,5.700000000000000178e+00,1.073713082085315351e+00,1.118783395081079067e-02,-6.371568979155262102e-02
6.090909090909090828e+00,-2.000000000000000000e+00,4.500000000000000000e+00,8.911865776071202783e-01,-4.313586788938926497e-02,3.328183591925713142e-02
1.070707070707070718e+00,-5.306122448979593287e-01,4.900000000000000355e+00,3.598141890402866694e-01,2.132653830503914716e-01,-3.843270766026449237e-01
6.232323232323231821e+00,-1.755102040816326481e+00,6.400000000000000355e+00,9.642883726145017320e-01,1.649308984099971953e-01,7.355278600988351782e-03
5.949494949494948948e+00,2.000000000000000000e+00,2.400000000000000355e+00,9.150930355399489180e-01,-8.228100615158691344e-02,2.368616890149701296e-02
7.434343434343434254e+00,-2.857142857142858094e-01,1.900000000000000133e+00,8.436578206602652896e-01,4.185227604998299489e-01,-6.128959535577930412e-02
1.141414141414141437e+00,2.000000000000000000e+00,4.500000000000000000e+00,1.150795161617672813e+00,-1.617783195672306204e-02,-1.087604923557479591e-01
1.494949494949494806e+00,-1.346938775510204245e+00,2.700000000000000178e+00,1.264105790820754471e+00,1.593084179917998375e-02,-1.688018419015200056e-01
5.030303030303030276e+00,-6.122448979591836871e-01,0.000000000000000000e+00,1.013297269101278264e+00,4.617249709488532861e-01,-1.098059624220837915e-01
4.818181818181818343e+00,1.510204081632652962e+00,4.000000000000000000e+00,1.243319531225996366e+00,4.619672208091636645e-02,-3.505461745329181700e-02
6.303030303030302761e+00,-3.673469387755103899e-01,1.500000000000000000e+00,9.156914492448815501e-01,4.684772962445440392e-01,-1.302710913795292469e-01
1.070707070707070718e+00,1.428571428571428381e+00,6.300000000000000711e+00,1.200487481258097899e+00,6.701173152363593122e-02,-1.295288430739394425e-01
2.202020202020201989e+00,-1.020408163265306145e+00,5.700000000000000178e+00,8.443186255591307310e-01,5.392739739945727473e-02,1.641843058797168298e-02
5.808080808080807955e+00,-4.081632653061229021e-02,4.900000000000000355e+00,6.588937464320689941e-01,3.615757118830594807e-01,-1.334456093451297509e-01
5.878787878787878896e+00,-1.102040816326530726e+00,3.600000000000000089e+00,7.519840298577782356e-01,-2.610342898589015914e-01,5.111085403539391593e-03
6.020202020202019888e+00,-1.836734693877551061e+00,4.800000000000000711e+00,8.604813164893901911e-01,1.506929467142634552e-02,3.106206979442670962e-02
5.737373737373737015e+00,1.183673469387754640e+00,6.500000000000000000e+00,7.268380638052732712e-01,2.047206245440858774e-01,1.441878747017663609e-02
2.272727272727272485e+00,2.857142857142855874e-01,9.000000000000000222e-01,9.822163092777336235e-02,4.971942656500092927e-01,-1.958292743204502750e-01
5.949494949494948948e+00,-4.489795918367347483e-01,3.800000000000000266e+00,7.480017122780285854e-01,-4.013521577726864575e-01,-6.034554664105430677e-02
1.777777777777777679e+00,-4.489795918367347483e-01,7.000000000000000666e-01,6.575080445261147766e-01,4.847711947977991209e-01,-3.879228261458627092e-01
7.292929292929292373e+00,-9.387755102040817867e-01,6.000000000000000000e+00,6.926849558296335196e-01,-4.737894630773212962e-02,-1.030527208932912643e-02
1.565656565656565746e+00,6.938775510204080454e-01,6.400000000000000355e+00,5.221191380664617077e-01,1.088402919391240342e-01,-1.312978962087349155e-01
1.919191919191919116e+00,-4.081632653061229021e-02,9.000000000000000222e-01,7.241173865134886700e-02,4.839644513912204071e-01,-3.485807615726605468e-01
2.131313131313131493e+00,-1.918367346938775420e+00,3.200000000000000178e+00,1.165899372594279004e+00,6.550631348600442772e-02,-8.724725928589349699e-02
6.656565656565656575e+00,-5.306122448979593287e-01,2.000000000000000111e-01,7.044814336695853774e-01,3.342736798450689495e-01,-4.777168929822922516e-02
4.888888888888889284e+00,-4.489795918367347483e-01,1.300000000000000044e+00,7.222129600182101150e-01,-5.364690673197994863e-01,-1.183083385041257540e-01
7.080808080808080440e+00,6.938775510204080454e-01,3.700000000000000178e+00,7.381701876571515886e-01,-2.995294351727141313e-01,-3.152056723291172396e-02
1.282828282828282873e+00,-1.224489795918368706e-01,2.600000000000000089e+00,-1.812279980630027709e-01,-3.186483434187225572e-01,-3.056706658202729687e-01
6.161616161616161769e+00,-8.571428571428572063e-01,5.500000000000000000e+00,7.307822870239121249e-01,2.493107787069372694e-01,-1.286507160922321577e-02
6.939393939393939448e+00,-7.755102040816328479e-01,5.500000000000000000e+00,6.821655425839913134e-01,-1.143930439626928280e-01,-2.536253036418900306e-02
6.232323232323231821e+00,-1.020408163265306145e+00,1.500000000000000000e+00,1.109697577564262794e+00,3.675899909380322406e-01,-8.470879439380356313e-02
1.565656565656565746e+00,-5.306122448979593287e-01,7.000000000000000666e-01,7.944179908411547197e-01,3.572408797048138296e-01,-4.661605842750970452e-01
4.181818181818181657e+00,4.489795918367343042e-01,6.700000000000000178e+00,7.752681180182403597e-01,-4.406765907755545442e-01,-6.379311250178609782e-02
5.525252525252525082e+00,-1.020408163265306145e+00,6.000000000000000000e+00,9.883936782315524416e-01,3.290485332476207336e-01,-3.761410455190944413e-02
4.393939393939393590e+00,1.102040816326530503e+00,4.100000000000000533e+00,7.700703015782254246e-01,3.479960532802797712e-01,-4.396859434804534206e-04
7.292929292929292373e+00,1.428571428571428381e+00,4.000000000000000222e-01,1.208523343314277243e+00,-5.295575273587370402e-02,-7.404727949603817638e-02
1.777777777777777679e+00,1.836734693877550839e+00,4.900000000000000355e+00,1.145176459192963625e+00,-8.690217242211743798e-02,-1.074667172595980685e-01
3.191919191919192045e+00,2.000000000000000000e+00,3.700000000000000178e+00,1.011269676556402874e+00,3.813283242964985581e-02,1.680505666885400567e-02
5.313131313131313149e+00,-1.918367346938775420e+00,2.100000000000000089e+00,1.132172472616322922e+00,-1.172826833266778640e-01,1.883435720432096241e-02
3.898989898989898784e+00,4.081632653061229021e-02,1.900000000000000133e+00,6.311022780618158468e-01,-1.930334936851267058e-01,-2.017702359574475579e-01
4.040404040404039776e+00,7.755102040816326259e-01,4.100000000000000533e+00,5.879835190512160414e-01,3.508986986793442009e-01,-2.326438833422395016e-03
5.737373737373737015e+00,9.387755102040813426e-01,6.700000000000000178e+00,6.831952785508415005e-01,2.020463259394378874e-01,-4.607622141421221541e-03
3.121212121212121104e+00,2.000000000000000000e+00,6.100000000000000533e+00,1.055461512229474152e+00,-1.302606421229255962e-01,-3.847038048577496733e-02
6.303030303030302761e+00,1.346938775510203801e+00,3.400000000000000355e+00,9.157501857723958638e-01,-2.223564256436199593e-01,-9.439128326827206112e-04
6.303030303030302761e+00,1.836734693877550839e+00,2.500000000000000000e+00,8.723225860338846838e-01,-6.180778979706458981e-02,2.743871263660434268e-02
3.262626262626262541e+00,-5.306122448979593287e-01,1.500000000000000000e+00,4.185545902283618336e-01,3.063071968604635931e-01,-3.315602357367275488e-02
1.070707070707070718e+00,1.020408163265305923e+00,2.400000000000000355e+00,1.193923381028898945e+00,-1.013319469423080571e-01,-2.681591309649314359e-01
3.828282828282828287e+00,-6.122448979591836871e-01,9.000000000000000222e-01,5.498261821881289535e-01,-3.890740775354835090e-01,-2.380625961902383195e-02
7.575757575757575246e+00,-2.000000000000000000e+00,4.800000000000000711e+00,1.007816648380409630e+00,-1.725171398796980504e-01,1.641975868038748898e-02
1.919191919191919116e+00,-1.918367346938775420e+00,3.300000000000000266e+00,1.174611798351633318e+00,3.477958939983169517e-02,-8.958234017476511546e-02
5.171717171717171269e+00,-1.346938775510204245e+00,4.700000000000000178e+00,8.680191529983983800e-01,1.920013079177968485e-01,6.581809304563975699e-03
4.747474747474747403e+00,-2.000000000000000000e+00,3.100000000000000089e+00,9.130896333279678867e-01,-1.569757735195373774e-02,3.214808435812585574e-02
6.515151515151514694e+00,-1.224489795918368706e-01,3.800000000000000266e+00,8.225447571412580761e-01,-4.629813372121605042e-01,-7.358926567402065966e-02
7.505050505050505194e+00,1.224489795918364266e-01,6.100000000000000533e+00,7.841025682666107333e-01,-3.154368492941080349e-01,-1.434163287689748656e-01
3.474747474747474474e+00,-1.102040816326530726e+00,3.600000000000000089e+00,1.046949255691318248e+00,3.250192529883508263e-01,-7.776360556935038582e-02
2.909090909090909172e+00,-1.102040816326530726e+00,2.400000000000000355e+00,9.828921714464858850e-01,3.085736442584375294e-01,-7.698115811472074077e-02
3.262626262626262541e+00,1.265306122448979220e+00,3.400000000000000355e+00,8.851003908292329747e-01,1.649090988203059382e-01,5.854108376708049011e-02
3.969696969696969724e+00,-1.510204081632652962e+00,2.000000000000000111e-01,1.230038555815384571e+00,-5.161940617093131733e-02,-2.315317034551389597e-02
2.767676767676767291e+00,8.571428571428567622e-01,4.600000000000000533e+00,8.354064954097816242e-01,-3.321327320871074740e-01,-5.860183669983415333e-02
7.787878787878787179e+00,-7.755102040816328479e-01,0.000000000000000000e+00,8.122456717838547613e-01,-3.387309985650418520e-01,-2.796635617632816859e-02
1.494949494949494806e+00,-1.183673469387755084e+00,5.800000000000000711e+00,1.100892528252621849e+00,1.404336091525050234e-01,-1.643648725276369849e-01
8.000000000000000000e+00,-1.918367346938775420e+00,8.000000000000000444e-01,8.541266618676534028e-01,-3.332808377895492974e-02,2.647018689815306899e-02
1.636363636363636243e+00,-6.938775510204082675e-01,1.800000000000000044e+00,1.064322433907106902e+00,1.623204717102321448e-01,-4.187051566231950184e-01
5.313131313131313149e+00,-1.755102040816326481e+00,3.000000000000000444e-01,1.083441535819480883e+00,1.741217454079738713e-01,-1.300171358352557663e-02
2.131313131313131493e+00,-1.918367346938775420e+00,2.300000000000000266e+00,1.120959233830933321e+00,1.030749853516857578e-01,-8.430072247190865953e-02
7.010101010101009500e+00,-2.040816326530614511e-01,3.500000000000000000e+00,7.763264625712354983e-01,-4.256012311575713136e-01,-1.370562549690103604e-01
1.070707070707070718e+00,1.918367346938775420e+00,9.000000000000000222e-01,1.145171708458622817e+00,5.273027233152583620e-02,-8.743246940872559381e-02
6.797979797979797567e+00,-1.673469387755102122e+00,2.300000000000000266e+00,1.156043925133548367e+00,1.897200039223041201e-01,-2.249112744166898922e-02
3.898989898989898784e+00,1.224489795918364266e-01,0.000000000000000000e+00,5.396998183691478213e-01,-5.060589542748914482e-01,-1.086160679573806020e-01
6.939393939393939448e+00,5.306122448979588846e-01,2.400000000000000355e+00,7.050687636674098924e-01,2.437731589740642912e-01,-5.409581329461676108e-02
6.444444444444444642e+00,1.102040816326530503e+00,4.500000000000000000e+00,1.070843199101400467e+00,-3.403105748802393582e-01,-5.710621597418785028e-02
2.272727272727272485e+00,1.510204081632652962e+00,3.300000000000000266e+00,9.795716690413693861e-01,-5.868589202518816744e-02,-2.486010977923878984e-02
7.363636363636363313e+00,-2.000000000000000000e+00,1.800000000000000044e+00,9.793998172699718285e-01,1.369194521308924051e-01,1.373409253892879378e-02
2.838383838383838231e+00,-1.224489795918368706e-01,6.000000000000000888e-01,2.606436100327959027e-01,1.043223740688587753e-01,-2.082159961153736694e-01
1.494949494949494806e+00,1.918367346938775420e+00,6.600000000000000533e+00,1.163905580512748061e+00,2.301860367631039517e-02,-8.576847573748190567e-02
1.282828282828282873e+00,-8.571428571428572063e-01,2.000000000000000000e+00,1.191779555161344817e+00,1.087401217587991888e-02,-3.101673311687428991e-01
3.474747474747474474e+00,-1.346938775510204245e+00,5.000000000000000000e-01,9.607563861380949977e-01,-1.884406185552021107e-01,4.704538786122729882e-02
3.545454545454545414e+00,3.673469387755101678e-01,2.300000000000000266e+00,5.382871207929570412e-01,4.309973401285462913e-01,-1.827751356855929210e-01
7.787878787878787179e+00,-6.122448979591836871e-01,5.000000000000000000e+00,8.828081787536464775e-01,-4.472695958028460317e-01,-6.676901576417398898e-02
6.656565656565656575e+00,2.040816326530610070e-01,4.900000000000000355e+00,8.521309403645878078e-01,-4.448499702176015869e-01,-1.294720264856213388e-01
5.949494949494948948e+00,1.836734693877550839e+00,4.200000000000000178e+00,1.115875737294545367e+00,-1.549980693296104661e-01,-1.164469816481407058e-02
4.676767676767676463e+00,8.571428571428567622e-01,3.600000000000000089e+00,1.001057355934515725e+00,1.482226388347152868e-01,-1.616358812264341860e-01
7.646464646464646187e+00,7.755102040816326259e-01,4.500000000000000000e+00,7.823322618373732551e-01,-2.949768982935140338e-01,-2.437696377890952865e-02
4.818181818181818343e+00,2.000000000000000000e+00,4.400000000000000355e+00,1.138446213089446379e+00,7.011584462662782957e-02,1.459686889643006802e-02
1.212121212121212155e+00,-5.306122448979593287e-01,1.200000000000000178e+00,6.086633202238421747e-01,-3.265534482989160964e-02,-4.569591510217627106e-01
7.292929292929292373e+00,-1.102040816326530726e+00,3.500000000000000000e+00,1.114483606548106076e+00,-1.163274520222431496e-01,-1.226575073533370253e-01
3.757575757575757347e+00,-1.510204081632652962e+00,2.800000000000000266e+00,8.924295197780487410e-01,1.435890779939083262e-01,4.017667993679178810e-03
7.858585858585858119e+00,8.571428571428567622e-01,5.300000000000000711e+00,8.869745069195712484e-01,-3.262504658034786065e-01,-2.831997269857490160e-02
7.575757575757575246e+00,1.102040816326530503e+00,5.600000000000000533e+00,1.021637762077213241e+00,-3.393630399852609614e-01,-4.431568973271203526e-02
